evidence_uuid,evidence_id,scope,type,issuer,date,summary,product_uuid,stage_uuid,file_reference,link_reference
68c587af-3d4b-521e-a3eb-91c2c245230a,5514,product,certification_directory,Rainforest Alliance,11/12/2022,Third-party audit confirms sustainable farming practices at origin.,25486be2-ebd8-5a7d-b4b9-81b55d991404,,,https://www.rainforest-alliance.org/find-certified/
69b1d65c-8cdc-5bef-87f4-e252bbb8ec82,5515,product,supplier_statement,Marine Stewardship Council,6/3/2023,Product is MSC certified as sustainably sourced from well-managed fisheries.,25486be2-ebd8-5a7d-b4b9-81b55d991404,,,https://cert.msc.org/supplierdirectory/
017fb869-6c50-56f7-a774-eb52d18e11db,5516,product,certification_directory,Aquaculture Stewardship Council,12/4/2023,"Product is ASC certified, meeting responsible aquaculture standards.",6281f2ce-ec4e-5531-9ce4-51e5c93512a6,,,https://asc-aqua.org/find-a-product/
6c851120-8160-570e-99de-1799e557a506,5517,product,supplier_statement,Carbon Trust,12/16/2022,Product has achieved Carbon Trust carbon neutral certification.,6281f2ce-ec4e-5531-9ce4-51e5c93512a6,,,https://label.carbontrust.com/search
bb3432b5-02d0-5325-8c68-913d4659c3e1,5518,product,batch_record,Fairtrade International,1/12/2024,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",6281f2ce-ec4e-5531-9ce4-51e5c93512a6,,,https://www.fairtrade.net/en/fairtrade-finder.html
a5f089e9-94f6-5633-827a-44e9fd3ba5c4,5519,product,audit_report,RSPO,12/5/2022,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,ead09ed8-1c5c-5c87-b1dd-96b3f46868f5,,,https://rspo.org/search-members/supply-chain-certificate-holders/
36fd79f3-f8b9-593a-af4d-a2eff70094ef,5520,product,supplier_statement,Fairtrade International,11/20/2023,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",ead09ed8-1c5c-5c87-b1dd-96b3f46868f5,,,https://www.fairtrade.net/en/fairtrade-finder.html
7b37af9b-d44d-5a7f-928f-7a56f5728a51,5521,product,batch_record,Soil Association,5/1/2023,Product is certified organic by the Soil Association under EU organic standards.,ead09ed8-1c5c-5c87-b1dd-96b3f46868f5,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
d4f773fe-ba96-568c-8194-77cdaa06a329,5522,product,audit_report,UTZ Certified,5/9/2023,Product carries UTZ certification for sustainable commodity sourcing.,88b01c5b-56eb-5901-a5f4-ed581728e3d8,,,https://www.rainforest-alliance.org/utz/
92342fad-acd1-5ed4-a059-b26f72f0aabb,5523,product,batch_record,UTZ Certified,6/4/2024,Product carries UTZ certification for sustainable commodity sourcing.,bad98d9b-4e91-5923-a954-1c1764c550b7,,,https://www.rainforest-alliance.org/utz/
f8b493f7-dc2c-5361-9587-4453dac945ab,5524,product,batch_record,Protected Designation of Origin,1/31/2024,Product holds Protected Designation of Origin status under EU/UK law.,fce8f192-a8e8-55aa-af70-cb23af658d0b,,,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/
dac8d1d0-4206-5bb4-ac34-9bed985ecf3d,5525,product,certification_directory,Aquaculture Stewardship Council,5/5/2024,"Product is ASC certified, meeting responsible aquaculture standards.",fce8f192-a8e8-55aa-af70-cb23af658d0b,,,https://asc-aqua.org/find-a-product/
87ca95e0-19e1-54b2-9f20-ec5757367243,5526,product,third_party_audit,The Vegan Society,11/3/2022,Product is registered with the Vegan Society as suitable for vegan consumption.,fce8f192-a8e8-55aa-af70-cb23af658d0b,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
ba4a1500-9286-5071-af7f-b8fbaf0e5066,5527,product,third_party_audit,Rainforest Alliance,7/3/2023,Third-party audit confirms sustainable farming practices at origin.,d4d906b9-3553-52ae-a1df-3188bc1844c0,,,https://www.rainforest-alliance.org/find-certified/
0f243251-44f2-5f29-83a2-8cd7368780c8,5528,product,certification_directory,UTZ Certified,8/2/2022,Product carries UTZ certification for sustainable commodity sourcing.,d4d906b9-3553-52ae-a1df-3188bc1844c0,,,https://www.rainforest-alliance.org/utz/
8e357d13-545e-576e-9259-c72db9579a3d,5529,product,third_party_audit,Aquaculture Stewardship Council,12/3/2023,"Product is ASC certified, meeting responsible aquaculture standards.",d4d906b9-3553-52ae-a1df-3188bc1844c0,,,https://asc-aqua.org/find-a-product/
8229d6f7-398b-5c8a-88ef-a72412317851,5530,product,supplier_statement,Carbon Trust,3/9/2022,Product has achieved Carbon Trust carbon neutral certification.,27694370-16ae-55b0-9b23-8945295268a3,,,https://label.carbontrust.com/search
b8a2b4ec-97e3-527d-9cd2-3baada7c3f4d,5531,product,audit_report,Protected Designation of Origin,10/15/2022,Product holds Protected Designation of Origin status under EU/UK law.,27694370-16ae-55b0-9b23-8945295268a3,,,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/
54f8cee9-b4de-54c8-b490-4ec984d57cb1,5532,product,batch_record,Aquaculture Stewardship Council,10/4/2023,"Product is ASC certified, meeting responsible aquaculture standards.",597fc0b7-11ca-52a9-a65b-187bedb2f7c4,,,https://asc-aqua.org/find-a-product/
eb981a3d-cdfd-58eb-b3a7-4a8ca6b6f813,5533,product,third_party_audit,LEAF Marque,2/3/2023,Producer holds LEAF Marque accreditation for sustainable integrated farming.,1e8a3afe-8626-5569-9359-c9f41cb88845,,,https://leaf.eco/leafmarque
45d31749-c9b5-5584-a0df-8e42ca02a6f5,5534,product,audit_report,Soil Association,9/2/2023,Product is certified organic by the Soil Association under EU organic standards.,1e8a3afe-8626-5569-9359-c9f41cb88845,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
9373976a-6d7c-52d5-ba6c-9eb862e8b09e,5535,product,certification_directory,RSPO,6/4/2024,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,1e8a3afe-8626-5569-9359-c9f41cb88845,,,https://rspo.org/search-members/supply-chain-certificate-holders/
bebdad56-c3c5-54da-9801-10e58ba3ec34,5536,product,supplier_statement,Rainforest Alliance,12/28/2023,Third-party audit confirms sustainable farming practices at origin.,9a92134c-64a8-52d4-9bc7-d427e11e157f,,,https://www.rainforest-alliance.org/find-certified/
0e579ed9-d55d-513f-a3ef-55b19aba724a,5537,product,certification_directory,LEAF Marque,10/6/2022,Producer holds LEAF Marque accreditation for sustainable integrated farming.,9a92134c-64a8-52d4-9bc7-d427e11e157f,,,https://leaf.eco/leafmarque
0a8e6e9d-fa64-5762-9fab-77971d3e074b,5538,product,audit_report,Rainforest Alliance,1/16/2023,Product carries Rainforest Alliance certification for sustainable farming practices.,85dfacaf-0018-5f68-b060-ba2e8f7f3018,,,https://www.rainforest-alliance.org/find-certified/
de7d5e24-e1c1-5576-b854-3e98ca5f2f51,5539,product,batch_record,The Vegan Society,4/29/2024,Product is registered with the Vegan Society as suitable for vegan consumption.,85dfacaf-0018-5f68-b060-ba2e8f7f3018,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
20404d78-966b-597f-820c-5c0ed455bcb5,5540,product,supplier_statement,Red Tractor,6/29/2022,Product meets Red Tractor standards for food safety and animal welfare.,3549676c-da77-5dd0-b244-ccf44bacc519,,,https://checkers.redtractor.org.uk/
d65eb2ac-b3eb-5d94-b974-8a16ea8af0a6,5541,product,certification_directory,OU Kosher,1/19/2023,Product is certified kosher by the Orthodox Union.,3549676c-da77-5dd0-b244-ccf44bacc519,,,https://oukosher.org/product-search/
9b608410-18ba-55f8-8400-8a133cd138ac,5542,product,audit_report,Carbon Trust,4/5/2022,Product has achieved Carbon Trust carbon neutral certification.,396c7a99-0fed-5294-a174-d7a86d5ad105,,,https://label.carbontrust.com/search
950cc238-ac4b-5718-9b7d-42179c387fec,5543,product,batch_record,OU Kosher,5/28/2023,Product is certified kosher by the Orthodox Union.,4bbd0583-496d-54de-87ec-73c9821a158a,,,https://oukosher.org/product-search/
ba33cbf0-25a7-5e0d-aabd-e4adae3bce42,5544,product,audit_report,Fairtrade International,7/14/2022,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",4bbd0583-496d-54de-87ec-73c9821a158a,,,https://www.fairtrade.net/en/fairtrade-finder.html
cf4c5ca4-dbeb-5299-9d74-ab2f395a2f45,5545,product,third_party_audit,Protected Designation of Origin,11/14/2022,Product holds Protected Designation of Origin status under EU/UK law.,90be0b72-53e8-5485-972a-1063ebe5cba6,,,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/
14f88530-e755-50d1-85e8-749aa8de96b9,5546,product,supplier_statement,The Vegan Society,5/27/2022,Product is registered with the Vegan Society as suitable for vegan consumption.,90be0b72-53e8-5485-972a-1063ebe5cba6,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
16d8b55a-97fb-5f4e-b217-b363d246ba65,5547,product,third_party_audit,LEAF Marque,11/24/2023,Producer holds LEAF Marque accreditation for sustainable integrated farming.,85a9d2bd-f2df-5c17-a6b7-aa7c5d7c8916,,,https://leaf.eco/leafmarque
38bd86f3-9ed9-5997-a9c7-677571e252af,5548,product,certification_directory,Red Tractor,4/16/2023,Product meets Red Tractor standards for food safety and animal welfare.,a05bec0a-81f5-5448-b44e-a38874c3cf5f,,,https://checkers.redtractor.org.uk/
d2a339e5-4396-570c-a44f-1354ffce598a,5549,stage,third_party_audit,LEAF Marque,4/29/2022,Producer holds LEAF Marque accreditation for sustainable integrated farming.,,638d3fa1-65fe-5003-a3b0-4757fb68c72a,,
cd438636-9e0f-58df-96c1-2af7d5dba521,5550,stage,certification_directory,Protected Designation of Origin,12/5/2023,Product holds Protected Designation of Origin status under EU/UK law.,,a29ded61-1399-527e-ab5d-52dedf1db659,,
0b6740af-51bf-5508-96f0-9b99a018faaf,5551,stage,certification_directory,Protected Designation of Origin,4/16/2022,Product holds Protected Designation of Origin status under EU/UK law.,,092694ca-d8d6-5377-afdc-ef335a7ba4ba,,
57a36d7d-2cc0-5bba-8551-a998e4a82ffe,5552,stage,supplier_statement,RSPO,10/17/2023,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,,dc932d80-78e9-5245-8df1-837f9b97a31e,,
f14e2884-68fe-51a0-907f-e912b05bb356,5553,stage,supplier_statement,Red Tractor,10/11/2022,Product meets Red Tractor standards for food safety and animal welfare.,,e53cd1c2-420a-55c8-a7a8-9d84d0fc4d13,,
28aeda16-b39f-5c7b-acdd-bc7e39684719,5554,stage,supplier_statement,Soil Association,4/28/2022,Product is certified organic by the Soil Association under EU organic standards.,,4269047c-4b88-5410-8577-60d75e55babf,,
e2070c4d-14ed-5f8d-b511-08df7fd73a72,5555,stage,third_party_audit,RSPO,6/11/2023,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,,a2c6f3d1-c698-51e4-8b98-6c97e2618c61,,
29eb9cc6-d894-5c3e-9f6a-caf311860f5c,5556,stage,supplier_statement,OU Kosher,7/17/2023,Product is certified kosher by the Orthodox Union.,,8c772e3a-f1f5-589a-90a1-eff24f0e6424,,
ef93c9a0-5957-56af-923c-bb3e5c9ff36d,5557,stage,supplier_statement,Soil Association,8/11/2023,Product is certified organic by the Soil Association under EU organic standards.,,92e55ebc-ca50-5018-a0ca-c786ca86567c,,
a1a0acec-7925-5701-8978-1d89ba29d5fb,5558,stage,supplier_statement,Rainforest Alliance,9/20/2023,Product carries Rainforest Alliance certification for sustainable farming practices.,,e9299b4f-959c-506d-96db-c1f0bfac552f,,
21f48c4a-5536-5ac1-b1e7-334769ae2400,5559,stage,batch_record,Fairtrade International,11/23/2023,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",,f5422d83-cf1f-50e2-82ea-49284c5f5093,,
70861626-3c7d-53aa-b4c3-5427de426b61,5560,stage,certification_directory,NON GMO Project,3/30/2022,Product verified non-GMO by the Non-GMO Project standard.,,2ba969c2-1845-5388-9003-71a9c4d07066,,
60607c27-3daa-563c-9467-70596e10a155,5561,stage,third_party_audit,RSPO,10/7/2023,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,,3a2fac49-7668-557d-ad1d-a16936feb045,,
1f715a1e-3d2f-55e4-9e3a-7da19fa659f3,5562,stage,audit_report,LEAF Marque,1/1/2024,Producer holds LEAF Marque accreditation for sustainable integrated farming.,,ce8e1054-ebcc-5efd-91e3-01e5f8b935c2,,
756868c4-cda5-5a05-a63f-419b950b42b8,5563,stage,batch_record,Protected Designation of Origin,8/5/2023,Product holds Protected Designation of Origin status under EU/UK law.,,5d4314c5-ac16-5d9b-adde-fa1997a2628c,,
8cd880e2-8e90-5bbc-8ded-71559f6fee3e,5564,stage,batch_record,LEAF Marque,4/10/2022,Producer holds LEAF Marque accreditation for sustainable integrated farming.,,23d1ef68-0286-50b1-babc-a1f93d8a90f1,,
09730d77-c97c-58ca-bcd5-8e295beaaf91,5565,stage,audit_report,Red Tractor,5/31/2024,Product meets Red Tractor standards for food safety and animal welfare.,,c94161bf-e14e-55b7-b8fd-48ec63e6b141,,
b0c28bef-edcc-5470-94e0-cbf79103b37d,5566,stage,batch_record,Aquaculture Stewardship Council,7/7/2022,"Product is ASC certified, meeting responsible aquaculture standards.",,ef4d12b6-230e-5afe-8f41-8ecbd7337135,,
f7299a7a-be58-5eb2-8c5b-0f5538a16cec,5567,stage,certification_directory,The Vegan Society,12/26/2022,Product is registered with the Vegan Society as suitable for vegan consumption.,,34d75a8a-c592-5e1d-bde0-8688ce5b95f6,,
0e3d2d36-c253-52a5-be75-b1357996827c,5568,stage,third_party_audit,Aquaculture Stewardship Council,8/12/2023,"Product is ASC certified, meeting responsible aquaculture standards.",,894c5ac0-daba-5d10-8bac-9b694e77a6b6,,
8d6a64e8-711f-5db3-b1a7-7a73d766e166,5569,stage,batch_record,Rainforest Alliance,4/17/2024,Product carries Rainforest Alliance certification for sustainable farming practices.,,3776f6fb-1ab9-5251-af7e-1abd88a12193,,
4556ed3f-44bb-5c7d-a430-65d4f96fecff,5570,stage,certification_directory,OU Kosher,3/22/2024,Product is certified kosher by the Orthodox Union.,,1c2183e7-d0c5-5ec0-a233-653cbd82447e,,
c2fe9d90-1d73-5311-bcc2-79368ab35a3c,5571,stage,batch_record,The Vegan Society,8/28/2023,Product is registered with the Vegan Society as suitable for vegan consumption.,,4ef6e02e-c5f2-5a73-841e-e0dd9a75fd9a,,
50c30fcb-c478-5e3e-b665-0dc05b29e6f3,5572,stage,audit_report,Aquaculture Stewardship Council,4/13/2024,"Product is ASC certified, meeting responsible aquaculture standards.",,49eedcfd-4f8a-573b-8cb8-e79292f03be5,,
2d3dff07-704a-5317-9ffc-e07804d7b120,5573,stage,audit_report,Rainforest Alliance,6/27/2022,Third-party audit confirms sustainable farming practices at origin.,,b401ae17-0835-5429-b6ca-bff0ba0dd940,,
7dadb1c0-172e-575f-bca6-a35d21745b84,5574,stage,third_party_audit,Protected Designation of Origin,5/6/2024,Product holds Protected Designation of Origin status under EU/UK law.,,36fa3c32-ba69-5dc2-8557-443e7b7b22e8,,
159970af-df2a-5f4d-9e49-89928b16ec29,5575,stage,certification_directory,NON GMO Project,9/5/2023,Product verified non-GMO by the Non-GMO Project standard.,,2cbc68f6-3cfe-58c2-90b3-15fea8ae2878,,
c8b13d76-2c20-5ca7-bbe6-a5c6e008c126,5576,stage,third_party_audit,LEAF Marque,2/29/2024,Producer holds LEAF Marque accreditation for sustainable integrated farming.,,d5010bf3-8fd7-55b9-a830-efc468b87195,,
158a7727-8acf-562b-b5df-856e21ad317e,5577,stage,certification_directory,UTZ Certified,4/3/2022,Product carries UTZ certification for sustainable commodity sourcing.,,45de73d3-49b5-570c-9753-373d79e56049,,
fc6699a8-7332-5443-b226-be391dbac286,5578,stage,third_party_audit,Soil Association,2/13/2024,Product is certified organic by the Soil Association under EU organic standards.,,298e9c74-1494-5951-b323-89a17d33bb9c,,
42e3fe3e-010d-5b09-977b-2357b28b5134,5579,stage,audit_report,Soil Association,4/9/2023,Product is certified organic by the Soil Association under EU organic standards.,,44266caa-c919-52f5-93f8-f70d32cb88fe,,
b5a62886-9a1b-59d0-9b0d-9e7c6e997350,5580,stage,batch_record,RSPO,7/20/2022,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,,923233a9-e2be-52a9-8326-413e1478497b,,
de0dbae1-6960-5cac-b3f9-f985a0e42b49,5581,stage,supplier_statement,Protected Designation of Origin,11/3/2022,Product holds Protected Designation of Origin status under EU/UK law.,,e99a1f7b-cd8f-54d5-8308-3b7499585b40,,
5a7cd1b2-a850-5653-9c1f-d2d7e0cd5090,5582,stage,batch_record,Protected Designation of Origin,1/6/2024,Product holds Protected Designation of Origin status under EU/UK law.,,4d524442-ee00-5b2d-87d9-de53955417cc,,
30282034-19ac-520f-a3c4-05cd1840e358,5583,stage,third_party_audit,Rainforest Alliance,1/9/2022,Product carries Rainforest Alliance certification for sustainable farming practices.,,050200a1-7476-511a-a7ec-61d25b1c7c9c,,
e235270c-7cb3-5fe8-86b7-839cb8b09db5,5584,stage,third_party_audit,Protected Designation of Origin,2/24/2022,Product holds Protected Designation of Origin status under EU/UK law.,,bfcf074c-5625-54c4-a954-32a94aefda4d,,
ed147932-ba10-533b-a778-794a9995a9fc,5585,stage,supplier_statement,OU Kosher,4/23/2022,Product is certified kosher by the Orthodox Union.,,df6b278a-b409-5109-ab07-5b026a766db6,,
86c95302-7dcf-5173-b569-2a19cfac8dc1,5586,stage,third_party_audit,Rainforest Alliance,2/8/2023,Third-party audit confirms sustainable farming practices at origin.,,be5d5f8c-f86e-53e6-9f9b-b181b7d11c0b,,
9dd2cd68-ad75-5209-9c7e-61419fc71a34,5587,stage,batch_record,Soil Association,5/23/2022,Product is certified organic by the Soil Association under EU organic standards.,,0a1dca3d-c1ff-56d6-bcc3-a2d6348b0204,,
9b3b3f55-3fc0-50fe-9e4e-9f98c33fb0cc,5588,stage,supplier_statement,NON GMO Project,5/10/2024,Product verified non-GMO by the Non-GMO Project standard.,,562c7f58-78c7-5849-8708-faf0cc7fb6d4,,
